idx,split,label,dur,sr,ch,subtype
8668,train,0,2.1354375,16000,1,PCM_16
8669,test,-1,2.535875,16000,1,PCM_16
8670,train,5,2.93625,16000,1,PCM_16
8671,train,0,2.2689375,16000,1,PCM_16
8672,train,3,2.2755625,16000,1,PCM_16
8673,train,1,1.968625,16000,1,PCM_16
8674,train,3,1.901875,16000,1,PCM_16
8675,test,-1,4.404375,16000,1,PCM_16
8676,train,5,2.93625,16000,1,PCM_16
8677,train,1,2.6359375,16000,1,PCM_16
8678,train,4,2.499,16000,1,PCM_16
8679,test,-1,2.3356875,16000,1,PCM_16
8680,train,0,1.8685,16000,1,PCM_16
8681,train,1,2.06875,16000,1,PCM_16
8682,train,0,4.4044375,16000,1,PCM_16
8683,train,1,4.1374375,16000,1,PCM_16
8684,train,3,2.969625,16000,1,PCM_16
8685,train,4,3.1698125,16000,1,PCM_16
8686,train,5,2.902875,16000,1,PCM_16
8687,train,5,2.602625,16000,1,PCM_16
8688,train,3,2.2689375,16000,1,PCM_16
8689,test,-1,2.6359375,16000,1,PCM_16
8690,train,1,2.8028125,16000,1,PCM_16
8691,train,5,1.9180625,16000,1,PCM_16
8692,train,3,2.369,16000,1,PCM_16
8693,train,4,2.06875,16000,1,PCM_16
8694,train,3,2.5025,16000,1,PCM_16
8695,train,5,2.6359375,16000,1,PCM_16
8696,train,1,1.9343125,16000,1,PCM_16
8697,train,2,2.8695,16000,1,PCM_16
8698,train,5,2.5025,16000,1,PCM_16
8699,train,0,2.56925,16000,1,PCM_16
8700,test,-1,1.8018125,16000,1,PCM_16
8701,train,3,3.1698125,16000,1,PCM_16
8702,train,2,2.2525,16000,1,PCM_16
8703,train,4,2.8695625,16000,1,PCM_16
8704,test,-1,2.3690625,16000,1,PCM_16
8705,train,0,3.6369375,16000,1,PCM_16
8706,train,4,2.18,16000,1,PCM_16
8707,test,-1,3.103125,16000,1,PCM_16
8708,train,2,1.987375,16000,1,PCM_16
8709,train,2,2.4865625,16000,1,PCM_16
8710,train,2,2.035375,16000,1,PCM_16
8711,train,1,1.996,16000,1,PCM_16
8712,train,5,2.102125,16000,1,PCM_16
8713,train,5,2.5025,16000,1,PCM_16
8714,train,4,2.2689375,16000,1,PCM_16
8715,test,-1,2.43575,16000,1,PCM_16
8716,train,4,1.901875,16000,1,PCM_16
8717,train,3,2.8028125,16000,1,PCM_16
8718,test,-1,3.7036875,16000,1,PCM_16
8719,train,4,2.535875,16000,1,PCM_16
8720,test,-1,4.3376875,16000,1,PCM_16
8721,test,-1,2.602625,16000,1,PCM_16
8722,test,-1,3.37,16000,1,PCM_16
8723,train,1,1.8018125,16000,1,PCM_16
8724,train,4,2.402375,16000,1,PCM_16
8725,train,4,2.3876875,16000,1,PCM_16
8726,train,0,3.470125,16000,1,PCM_16
8727,train,3,1.869125,16000,1,PCM_16
8728,test,-1,2.535875,16000,1,PCM_16
8729,train,1,2.0354375,16000,1,PCM_16
8730,train,2,2.4180625,16000,1,PCM_16
8731,test,-1,2.7026875,16000,1,PCM_16
8732,train,4,3.2699375,16000,1,PCM_16
8733,train,5,1.968625,16000,1,PCM_16
8734,train,4,2.06875,16000,1,PCM_16
8735,train,3,2.8361875,16000,1,PCM_16
8736,train,0,2.035375,16000,1,PCM_16
8737,train,5,2.1688125,16000,1,PCM_16
8738,test,-1,3.06975,16000,1,PCM_16
8739,train,4,2.34575,16000,1,PCM_16
8740,train,4,4.1708125,16000,1,PCM_16
8741,test,-1,3.403375,16000,1,PCM_16
8742,train,2,2.1354375,16000,1,PCM_16
8743,train,0,3.637,16000,1,PCM_16
8744,train,3,1.556375,16000,1,PCM_16
8745,train,3,2.6693125,16000,1,PCM_16
8746,train,3,2.06875,16000,1,PCM_16
8747,train,1,1.7350625,16000,1,PCM_16
8748,test,-1,4.8381875,16000,1,PCM_16
8749,test,-1,3.1364375,16000,1,PCM_16
8750,train,5,2.102125,16000,1,PCM_16
8751,test,-1,3.103125,16000,1,PCM_16
8752,train,0,1.901875,16000,1,PCM_16
8753,train,4,2.002,16000,1,PCM_16
8754,train,3,1.583625,16000,1,PCM_16
8755,train,3,2.969625,16000,1,PCM_16
8756,train,3,3.470125,16000,1,PCM_16
8757,train,5,2.021,16000,1,PCM_16
8758,test,-1,3.5035,16000,1,PCM_16
8759,train,5,2.187375,16000,1,PCM_16
8760,train,2,3.06975,16000,1,PCM_16
8761,train,4,2.6693125,16000,1,PCM_16
8762,test,-1,2.7694375,16000,1,PCM_16
8763,train,1,2.1688125,16000,1,PCM_16
8764,train,1,1.8928125,16000,1,PCM_16
8765,train,5,2.3356875,16000,1,PCM_16
8766,test,-1,2.1688125,16000,1,PCM_16
8767,test,-1,2.8695625,16000,1,PCM_16
8768,test,-1,2.1354375,16000,1,PCM_16
8769,train,0,3.003,16000,1,PCM_16
8770,train,4,2.693875,16000,1,PCM_16
8771,train,4,2.3023125,16000,1,PCM_16
8772,train,0,3.8038125,16000,1,PCM_16
8773,train,0,1.738625,16000,1,PCM_16
8774,train,1,1.968625,16000,1,PCM_16
8775,train,5,3.06975,16000,1,PCM_16
8776,train,4,2.8695,16000,1,PCM_16
8777,train,3,2.43575,16000,1,PCM_16
8778,train,4,4.5045,16000,1,PCM_16
8779,train,5,2.2079375,16000,1,PCM_16
8780,test,-1,3.7704375,16000,1,PCM_16
8781,train,5,2.11225,16000,1,PCM_16
8782,test,-1,1.968625,16000,1,PCM_16
8783,train,2,3.43675,16000,1,PCM_16
8784,train,3,1.35975,16000,1,PCM_16
8785,train,4,3.003,16000,1,PCM_16
8786,train,2,2.6693125,16000,1,PCM_16
8787,train,5,2.1354375,16000,1,PCM_16
8788,train,5,2.0483125,16000,1,PCM_16
8789,train,3,3.5035,16000,1,PCM_16
8790,train,5,2.535875,16000,1,PCM_16
8791,train,5,2.7026875,16000,1,PCM_16
8792,train,3,1.968625,16000,1,PCM_16
8793,train,4,2.102125,16000,1,PCM_16
8794,train,4,3.43675,16000,1,PCM_16
8795,test,-1,2.06875,16000,1,PCM_16
8796,train,0,3.43675,16000,1,PCM_16
8797,train,4,2.469125,16000,1,PCM_16
8798,train,3,2.602625,16000,1,PCM_16
8799,train,2,2.1354375,16000,1,PCM_16
8800,train,5,2.535875,16000,1,PCM_16
8801,test,-1,2.102125,16000,1,PCM_16
8802,train,4,2.6795,16000,1,PCM_16
8803,train,4,2.102125,16000,1,PCM_16
8804,train,2,3.036375,16000,1,PCM_16
8805,train,4,3.8705625,16000,1,PCM_16
8806,train,3,1.673375,16000,1,PCM_16
8807,train,0,2.902875,16000,1,PCM_16
8808,train,2,2.4746875,16000,1,PCM_16
8809,train,5,2.1688125,16000,1,PCM_16
8810,train,3,2.535875,16000,1,PCM_16
8811,test,-1,2.1688125,16000,1,PCM_16
8812,train,4,2.189625,16000,1,PCM_16
8813,train,4,2.580875,16000,1,PCM_16
8814,train,1,1.6349375,16000,1,PCM_16
8815,test,-1,2.06875,16000,1,PCM_16
8816,train,1,2.369,16000,1,PCM_16
8817,train,1,1.8580625,16000,1,PCM_16
8818,train,0,2.3356875,16000,1,PCM_16
8819,train,2,3.403375,16000,1,PCM_16
8820,train,2,2.535875,16000,1,PCM_16
8821,train,4,2.93625,16000,1,PCM_16
8822,train,3,2.2689375,16000,1,PCM_16
8823,train,2,1.7350625,16000,1,PCM_16
8824,train,4,1.8685625,16000,1,PCM_16
8825,train,3,2.2021875,16000,1,PCM_16
8826,test,-1,2.7026875,16000,1,PCM_16
8827,train,1,2.43575,16000,1,PCM_16
8828,train,0,3.003,16000,1,PCM_16
8829,train,2,2.002,16000,1,PCM_16
8830,test,-1,3.06975,16000,1,PCM_16
8831,train,0,2.3023125,16000,1,PCM_16
8832,test,-1,1.93525,16000,1,PCM_16
8833,train,3,2.8361875,16000,1,PCM_16
8834,test,-1,2.8695625,16000,1,PCM_16
8835,test,-1,2.8695,16000,1,PCM_16
8836,train,4,2.29925,16000,1,PCM_16
8837,test,-1,2.56925,16000,1,PCM_16
8838,test,-1,1.901875,16000,1,PCM_16
8839,train,5,2.902875,16000,1,PCM_16
8840,train,4,3.7704375,16000,1,PCM_16
8841,test,-1,2.969625,16000,1,PCM_16
8842,test,-1,3.7704375,16000,1,PCM_16
8843,train,2,3.003,16000,1,PCM_16
8844,train,2,2.102125,16000,1,PCM_16
8845,test,-1,2.535875,16000,1,PCM_16
8846,train,0,1.6120625,16000,1,PCM_16
8847,train,5,2.002,16000,1,PCM_16
8848,train,3,1.59575,16000,1,PCM_16
8849,train,0,1.518125,16000,1,PCM_16
8850,train,1,1.901875,16000,1,PCM_16
8851,train,4,3.470125,16000,1,PCM_16
8852,train,2,2.8028125,16000,1,PCM_16
8853,train,3,2.3023125,16000,1,PCM_16
8854,train,3,3.637,16000,1,PCM_16
8855,train,3,2.3356875,16000,1,PCM_16
8856,test,-1,2.93625,16000,1,PCM_16
8857,train,1,1.8984375,16000,1,PCM_16
8858,train,3,2.43575,16000,1,PCM_16
8859,train,2,2.3356875,16000,1,PCM_16
8860,train,2,2.402375,16000,1,PCM_16
8861,train,2,2.8361875,16000,1,PCM_16
8862,train,2,2.3428125,16000,1,PCM_16
8863,train,3,2.002,16000,1,PCM_16
8864,train,5,3.036375,16000,1,PCM_16
8865,train,5,3.470125,16000,1,PCM_16
8866,train,3,1.731625,16000,1,PCM_16
8867,train,1,3.2031875,16000,1,PCM_16
8868,train,5,2.3356875,16000,1,PCM_16
8869,train,2,2.8361875,16000,1,PCM_16
8870,train,4,2.93625,16000,1,PCM_16
8871,train,2,2.3356875,16000,1,PCM_16
8872,train,0,2.002,16000,1,PCM_16
8873,train,1,3.103125,16000,1,PCM_16
8874,test,-1,3.06975,16000,1,PCM_16
8875,train,2,3.603625,16000,1,PCM_16
8876,train,4,2.969625,16000,1,PCM_16
8877,train,0,2.3023125,16000,1,PCM_16
8878,train,4,2.602625,16000,1,PCM_16
8879,train,0,1.847375,16000,1,PCM_16
8880,train,3,3.43675,16000,1,PCM_16
8881,train,5,3.536875,16000,1,PCM_16
8882,train,5,2.2021875,16000,1,PCM_16
8883,train,5,2.6359375,16000,1,PCM_16
8884,test,-1,2.2755625,16000,1,PCM_16
8885,train,3,1.3913125,16000,1,PCM_16
8886,train,0,1.6818125,16000,1,PCM_16
8887,train,3,1.605,16000,1,PCM_16
8888,train,3,2.8695625,16000,1,PCM_16
8889,train,4,2.6931875,16000,1,PCM_16
8890,test,-1,2.969625,16000,1,PCM_16
8891,train,2,2.589375,16000,1,PCM_16
8892,train,3,1.7591875,16000,1,PCM_16
8893,train,4,2.6359375,16000,1,PCM_16
8894,train,3,2.43575,16000,1,PCM_16
8895,train,1,2.7360625,16000,1,PCM_16
8896,train,4,2.93625,16000,1,PCM_16
8897,test,-1,2.8695,16000,1,PCM_16
8898,test,-1,2.7360625,16000,1,PCM_16
8899,test,-1,3.103125,16000,1,PCM_16
8900,train,5,2.2021875,16000,1,PCM_16
8901,train,1,1.9391875,16000,1,PCM_16
8902,train,2,2.3356875,16000,1,PCM_16
8903,train,0,2.3356875,16000,1,PCM_16
8904,train,3,3.7370625,16000,1,PCM_16
8905,train,1,2.06875,16000,1,PCM_16
8906,train,2,2.035375,16000,1,PCM_16
8907,test,-1,3.2365625,16000,1,PCM_16
8908,train,0,2.207375,16000,1,PCM_16
8909,train,2,2.31425,16000,1,PCM_16
8910,train,4,2.6681875,16000,1,PCM_16
8911,train,4,2.5025,16000,1,PCM_16
8912,train,3,1.7953125,16000,1,PCM_16
8913,train,5,2.3690625,16000,1,PCM_16
8914,train,3,1.557,16000,1,PCM_16
8915,train,2,3.3700625,16000,1,PCM_16
8916,train,3,2.56925,16000,1,PCM_16
8917,train,5,1.8018125,16000,1,PCM_16
8918,train,3,2.6693125,16000,1,PCM_16
8919,train,2,3.1364375,16000,1,PCM_16
8920,train,1,1.8959375,16000,1,PCM_16
8921,train,5,2.102125,16000,1,PCM_16
8922,train,0,3.9039375,16000,1,PCM_16
8923,train,3,3.5035,16000,1,PCM_16
8924,train,3,2.1354375,16000,1,PCM_16
8925,train,5,1.6349375,16000,1,PCM_16
8926,train,1,3.7036875,16000,1,PCM_16
8927,train,1,1.5015,16000,1,PCM_16
8928,test,-1,2.43575,16000,1,PCM_16
8929,test,-1,2.535875,16000,1,PCM_16
8930,test,-1,2.5025,16000,1,PCM_16
8931,train,2,3.5035,16000,1,PCM_16
8932,train,4,2.4348125,16000,1,PCM_16
8933,train,4,2.7694375,16000,1,PCM_16
8934,train,0,2.8028125,16000,1,PCM_16
8935,train,5,2.2021875,16000,1,PCM_16
8936,train,0,1.6704375,16000,1,PCM_16
8937,test,-1,2.56925,16000,1,PCM_16
8938,train,0,3.1364375,16000,1,PCM_16
8939,train,2,2.8695,16000,1,PCM_16
8940,train,5,1.7350625,16000,1,PCM_16
8941,train,0,3.37,16000,1,PCM_16
8942,train,2,2.73725,16000,1,PCM_16
8943,train,2,2.5368125,16000,1,PCM_16
8944,test,-1,3.536875,16000,1,PCM_16
8945,train,1,1.966,16000,1,PCM_16
8946,train,3,2.7026875,16000,1,PCM_16
8947,train,4,2.93625,16000,1,PCM_16
8948,train,5,2.155625,16000,1,PCM_16
8949,train,3,2.035375,16000,1,PCM_16
8950,test,-1,2.2826875,16000,1,PCM_16
8951,train,2,4.57125,16000,1,PCM_16
8952,train,3,2.2689375,16000,1,PCM_16
8953,train,3,3.036375,16000,1,PCM_16
8954,train,0,3.036375,16000,1,PCM_16
8955,train,2,1.901875,16000,1,PCM_16
8956,test,-1,2.6359375,16000,1,PCM_16
8957,train,4,2.8361875,16000,1,PCM_16
8958,train,0,1.515875,16000,1,PCM_16
8959,train,5,2.7360625,16000,1,PCM_16
8960,train,2,2.102125,16000,1,PCM_16
8961,train,2,3.5035,16000,1,PCM_16
8962,train,1,2.2021875,16000,1,PCM_16
8963,train,0,1.432625,16000,1,PCM_16
8964,train,0,2.469125,16000,1,PCM_16
8965,train,4,2.43625,16000,1,PCM_16
8966,test,-1,2.2755625,16000,1,PCM_16
8967,train,5,1.8685,16000,1,PCM_16
8968,train,2,2.06875,16000,1,PCM_16
8969,train,0,3.036375,16000,1,PCM_16
8970,train,2,2.720875,16000,1,PCM_16
8971,train,5,2.1354375,16000,1,PCM_16
8972,train,2,2.1354375,16000,1,PCM_16
8973,train,0,2.002,16000,1,PCM_16
8974,train,1,3.036375,16000,1,PCM_16
8975,test,-1,2.2021875,16000,1,PCM_16
8976,train,0,2.6359375,16000,1,PCM_16
8977,train,1,2.7360625,16000,1,PCM_16
8978,train,2,2.3901875,16000,1,PCM_16
8979,train,0,2.6359375,16000,1,PCM_16
8980,train,0,2.0703125,16000,1,PCM_16
8981,train,2,2.8695625,16000,1,PCM_16
8982,train,5,1.601625,16000,1,PCM_16
8983,train,3,2.06875,16000,1,PCM_16
8984,train,5,3.2365625,16000,1,PCM_16
8985,train,1,2.1115625,16000,1,PCM_16
8986,train,5,1.7350625,16000,1,PCM_16
8987,train,3,1.5565625,16000,1,PCM_16
8988,train,0,1.48625,16000,1,PCM_16
8989,test,-1,3.43675,16000,1,PCM_16
8990,train,2,2.102125,16000,1,PCM_16
8991,train,1,2.002,16000,1,PCM_16
8992,train,1,2.7026875,16000,1,PCM_16
8993,train,5,2.24,16000,1,PCM_16
8994,train,4,2.2689375,16000,1,PCM_16
8995,train,0,2.56925,16000,1,PCM_16
8996,train,5,2.6693125,16000,1,PCM_16
8997,train,1,2.06875,16000,1,PCM_16
8998,test,-1,2.8028125,16000,1,PCM_16
8999,train,0,2.602625,16000,1,PCM_16
9000,train,5,1.9756875,16000,1,PCM_16
9001,train,1,3.93725,16000,1,PCM_16
9002,train,5,1.7995625,16000,1,PCM_16
9003,test,-1,3.003,16000,1,PCM_16
9004,train,5,3.003,16000,1,PCM_16
9005,train,5,2.308625,16000,1,PCM_16
9006,train,4,2.35125,16000,1,PCM_16
9007,train,4,1.93525,16000,1,PCM_16
9008,train,2,2.43575,16000,1,PCM_16
9009,train,2,3.103125,16000,1,PCM_16
9010,train,3,3.93725,16000,1,PCM_16
9011,train,1,1.791875,16000,1,PCM_16
9012,train,4,2.902875,16000,1,PCM_16
9013,train,3,2.8361875,16000,1,PCM_16
9014,test,-1,2.06875,16000,1,PCM_16
9015,train,0,1.50675,16000,1,PCM_16
9016,train,0,2.5025,16000,1,PCM_16
9017,train,3,2.1688125,16000,1,PCM_16
9018,train,3,2.7026875,16000,1,PCM_16
9019,train,5,2.1354375,16000,1,PCM_16
9020,train,1,1.9648125,16000,1,PCM_16
9021,test,-1,2.369,16000,1,PCM_16
9022,train,1,2.036,16000,1,PCM_16
9023,train,1,2.102125,16000,1,PCM_16
9024,train,5,1.8018125,16000,1,PCM_16
9025,train,1,2.43575,16000,1,PCM_16
9026,train,5,2.535875,16000,1,PCM_16
9027,train,2,2.5111875,16000,1,PCM_16
9028,train,4,3.3033125,16000,1,PCM_16
9029,test,-1,2.402375,16000,1,PCM_16
9030,train,4,2.2755625,16000,1,PCM_16
9031,train,3,1.540375,16000,1,PCM_16
9032,train,4,2.4496875,16000,1,PCM_16
9033,train,4,2.42675,16000,1,PCM_16
9034,train,4,2.4678125,16000,1,PCM_16
9035,train,1,3.5035,16000,1,PCM_16
9036,train,3,2.0385,16000,1,PCM_16
9037,train,3,2.06875,16000,1,PCM_16
9038,test,-1,3.3033125,16000,1,PCM_16
9039,test,-1,2.002,16000,1,PCM_16
9040,train,2,3.8371875,16000,1,PCM_16
9041,train,4,4.1708125,16000,1,PCM_16
9042,train,0,1.4945625,16000,1,PCM_16
9043,train,0,2.17775,16000,1,PCM_16
9044,train,2,2.969625,16000,1,PCM_16
9045,train,0,4.1374375,16000,1,PCM_16
9046,train,1,2.2021875,16000,1,PCM_16
9047,train,1,1.7684375,16000,1,PCM_16
9048,train,1,3.403375,16000,1,PCM_16
9049,train,3,2.469125,16000,1,PCM_16
9050,train,0,2.2021875,16000,1,PCM_16
9051,train,1,2.0395,16000,1,PCM_16
9052,train,2,2.93625,16000,1,PCM_16
9053,train,2,3.3033125,16000,1,PCM_16
9054,train,1,1.7016875,16000,1,PCM_16
9055,train,2,2.2903125,16000,1,PCM_16
9056,train,1,1.8685625,16000,1,PCM_16
9057,train,3,3.2031875,16000,1,PCM_16
9058,test,-1,2.1688125,16000,1,PCM_16
9059,train,2,2.547625,16000,1,PCM_16
9060,train,0,2.8361875,16000,1,PCM_16
9061,train,3,2.7694375,16000,1,PCM_16
9062,test,-1,2.469125,16000,1,PCM_16
9063,train,4,2.7694375,16000,1,PCM_16
9064,train,3,1.6979375,16000,1,PCM_16
9065,train,0,2.602625,16000,1,PCM_16
9066,train,4,2.4831875,16000,1,PCM_16
9067,train,3,2.3356875,16000,1,PCM_16
9068,train,0,2.8361875,16000,1,PCM_16
9069,train,2,3.2699375,16000,1,PCM_16
9070,train,3,2.602625,16000,1,PCM_16
9071,train,0,3.036375,16000,1,PCM_16
9072,train,0,1.8351875,16000,1,PCM_16
9073,train,0,2.3356875,16000,1,PCM_16
9074,train,4,2.8028125,16000,1,PCM_16
9075,train,4,1.7350625,16000,1,PCM_16
9076,train,0,1.93525,16000,1,PCM_16
9077,train,2,3.9039375,16000,1,PCM_16
9078,train,3,3.2699375,16000,1,PCM_16
9079,train,0,2.0926875,16000,1,PCM_16
9080,train,1,2.7026875,16000,1,PCM_16
9081,train,3,1.8431875,16000,1,PCM_16
9082,train,5,1.9803125,16000,1,PCM_16
9083,train,0,2.6693125,16000,1,PCM_16
9084,train,3,2.3023125,16000,1,PCM_16
9085,train,0,1.5420625,16000,1,PCM_16
9086,train,0,2.369,16000,1,PCM_16
9087,train,3,2.3356875,16000,1,PCM_16
9088,test,-1,2.43575,16000,1,PCM_16
9089,train,4,2.8028125,16000,1,PCM_16
9090,train,3,2.902875,16000,1,PCM_16
9091,train,4,1.8685,16000,1,PCM_16
9092,train,0,2.1688125,16000,1,PCM_16
9093,test,-1,2.06875,16000,1,PCM_16
9094,train,1,1.8018125,16000,1,PCM_16
9095,train,5,3.7370625,16000,1,PCM_16
9096,train,4,3.970625,16000,1,PCM_16
9097,train,3,1.395,16000,1,PCM_16
9098,train,3,2.8361875,16000,1,PCM_16
9099,train,3,2.469125,16000,1,PCM_16
9100,train,1,2.469125,16000,1,PCM_16
9101,train,0,3.7036875,16000,1,PCM_16
9102,train,0,3.003,16000,1,PCM_16
9103,train,2,1.468125,16000,1,PCM_16
9104,test,-1,2.2755625,16000,1,PCM_16
9105,train,5,1.8018125,16000,1,PCM_16
9106,train,1,2.3356875,16000,1,PCM_16
9107,test,-1,3.8371875,16000,1,PCM_16
9108,test,-1,3.6703125,16000,1,PCM_16
9109,train,1,2.43575,16000,1,PCM_16
9110,train,0,1.613,16000,1,PCM_16
9111,train,3,2.2355625,16000,1,PCM_16
9112,train,2,3.2365625,16000,1,PCM_16
9113,train,4,2.687375,16000,1,PCM_16
9114,train,0,3.003,16000,1,PCM_16
9115,train,0,2.3356875,16000,1,PCM_16
9116,train,1,2.035375,16000,1,PCM_16
9117,train,2,2.2215,16000,1,PCM_16
9118,train,2,2.2828125,16000,1,PCM_16
9119,train,1,2.0176875,16000,1,PCM_16
9120,test,-1,2.602625,16000,1,PCM_16
9121,train,4,2.969625,16000,1,PCM_16
9122,train,1,3.3700625,16000,1,PCM_16
9123,train,2,2.535875,16000,1,PCM_16
9124,test,-1,3.103125,16000,1,PCM_16
9125,test,-1,2.1354375,16000,1,PCM_16
9126,train,3,2.6693125,16000,1,PCM_16
9127,train,0,4.07075,16000,1,PCM_16
9128,train,4,2.535875,16000,1,PCM_16
9129,train,2,2.06875,16000,1,PCM_16
9130,train,4,4.004,16000,1,PCM_16
9131,test,-1,2.3356875,16000,1,PCM_16
9132,test,-1,2.3356875,16000,1,PCM_16
9133,test,-1,2.602625,16000,1,PCM_16
9134,train,1,2.3023125,16000,1,PCM_16
9135,train,0,1.4570625,16000,1,PCM_16
9136,train,3,2.402375,16000,1,PCM_16
9137,train,3,2.469125,16000,1,PCM_16
9138,train,5,3.06975,16000,1,PCM_16
9139,train,0,1.5771875,16000,1,PCM_16
9140,train,0,2.602625,16000,1,PCM_16
9141,test,-1,3.036375,16000,1,PCM_16
9142,test,-1,3.470125,16000,1,PCM_16
9143,train,0,1.613,16000,1,PCM_16
9144,train,0,2.6693125,16000,1,PCM_16
9145,train,4,3.103125,16000,1,PCM_16
9146,test,-1,2.1354375,16000,1,PCM_16
9147,train,3,2.1354375,16000,1,PCM_16
9148,train,3,2.369,16000,1,PCM_16
9149,train,5,2.535875,16000,1,PCM_16
9150,train,4,2.3356875,16000,1,PCM_16
9151,test,-1,2.93625,16000,1,PCM_16
9152,train,5,2.5025,16000,1,PCM_16
9153,train,4,3.1698125,16000,1,PCM_16
9154,train,2,2.3100625,16000,1,PCM_16
9155,test,-1,2.1688125,16000,1,PCM_16
9156,test,-1,3.903875,16000,1,PCM_16
9157,train,1,1.841625,16000,1,PCM_16
9158,train,2,3.8038125,16000,1,PCM_16
9159,train,5,2.6359375,16000,1,PCM_16
9160,train,5,2.5025,16000,1,PCM_16
9161,train,2,2.1688125,16000,1,PCM_16
9162,test,-1,2.7026875,16000,1,PCM_16
9163,train,2,1.93525,16000,1,PCM_16
9164,train,4,2.55925,16000,1,PCM_16
9165,train,0,2.535875,16000,1,PCM_16
9166,train,2,1.93525,16000,1,PCM_16
9167,train,5,2.2021875,16000,1,PCM_16
9168,train,4,2.369,16000,1,PCM_16
9169,train,1,2.8695,16000,1,PCM_16
9170,test,-1,2.602625,16000,1,PCM_16
9171,train,5,2.7026875,16000,1,PCM_16
9172,test,-1,3.8371875,16000,1,PCM_16
9173,train,0,1.4146875,16000,1,PCM_16
9174,test,-1,2.2755625,16000,1,PCM_16
9175,train,3,2.06875,16000,1,PCM_16
9176,train,5,3.1698125,16000,1,PCM_16
9177,train,4,2.731125,16000,1,PCM_16
9178,train,5,2.1405625,16000,1,PCM_16
9179,train,2,2.8695,16000,1,PCM_16
9180,train,2,2.8695,16000,1,PCM_16
9181,train,1,2.5025,16000,1,PCM_16
9182,train,4,2.3255,16000,1,PCM_16
9183,train,3,1.7684375,16000,1,PCM_16
9184,train,3,3.103125,16000,1,PCM_16
9185,train,3,2.56925,16000,1,PCM_16
9186,train,4,1.8018125,16000,1,PCM_16
9187,train,1,1.95775,16000,1,PCM_16
9188,train,1,3.637,16000,1,PCM_16
9189,train,5,3.470125,16000,1,PCM_16
9190,train,3,2.6693125,16000,1,PCM_16
9191,test,-1,2.93625,16000,1,PCM_16
9192,train,3,2.7026875,16000,1,PCM_16
9193,train,0,3.37,16000,1,PCM_16
9194,train,0,2.06875,16000,1,PCM_16
9195,test,-1,2.2021875,16000,1,PCM_16
9196,train,3,2.1688125,16000,1,PCM_16
9197,test,-1,3.6703125,16000,1,PCM_16
9198,train,5,1.8243125,16000,1,PCM_16
9199,train,0,2.43575,16000,1,PCM_16
9200,train,2,2.3023125,16000,1,PCM_16
9201,train,0,2.2215,16000,1,PCM_16
9202,train,4,3.6035625,16000,1,PCM_16
9203,train,4,1.8351875,16000,1,PCM_16
9204,test,-1,2.56925,16000,1,PCM_16
9205,test,-1,2.8028125,16000,1,PCM_16
9206,train,0,3.8038125,16000,1,PCM_16
9207,train,1,2.969625,16000,1,PCM_16
9208,train,0,1.5773125,16000,1,PCM_16
9209,train,2,2.378125,16000,1,PCM_16
9210,train,4,3.7370625,16000,1,PCM_16
9211,test,-1,2.3690625,16000,1,PCM_16
9212,train,4,3.8371875,16000,1,PCM_16
9213,train,5,2.7694375,16000,1,PCM_16
9214,train,0,3.93725,16000,1,PCM_16
9215,train,5,2.1354375,16000,1,PCM_16
9216,train,2,1.968625,16000,1,PCM_16
9217,test,-1,2.469125,16000,1,PCM_16
9218,train,2,2.2689375,16000,1,PCM_16
9219,train,5,1.6683125,16000,1,PCM_16
9220,train,3,2.93625,16000,1,PCM_16
9221,test,-1,2.93625,16000,1,PCM_16
9222,train,4,2.035375,16000,1,PCM_16
9223,train,4,3.6369375,16000,1,PCM_16
9224,train,1,2.8028125,16000,1,PCM_16
9225,test,-1,2.535875,16000,1,PCM_16
9226,test,-1,1.93525,16000,1,PCM_16
9227,train,1,2.8695,16000,1,PCM_16
9228,test,-1,2.6693125,16000,1,PCM_16
9229,train,5,1.93525,16000,1,PCM_16
9230,train,4,3.1364375,16000,1,PCM_16
9231,test,-1,4.604625,16000,1,PCM_16
9232,train,0,1.6309375,16000,1,PCM_16
9233,train,3,3.2365625,16000,1,PCM_16
9234,train,0,2.6359375,16000,1,PCM_16
9235,train,3,1.5371875,16000,1,PCM_16
9236,train,5,1.921625,16000,1,PCM_16
9237,train,2,2.3918125,16000,1,PCM_16
9238,test,-1,2.002,16000,1,PCM_16
9239,train,1,1.98425,16000,1,PCM_16
9240,train,0,2.469125,16000,1,PCM_16
9241,train,3,3.1364375,16000,1,PCM_16
9242,train,0,3.970625,16000,1,PCM_16
9243,test,-1,4.8381875,16000,1,PCM_16
9244,train,0,2.402375,16000,1,PCM_16
9245,train,3,2.469125,16000,1,PCM_16
9246,train,0,2.2689375,16000,1,PCM_16
9247,train,5,2.0895,16000,1,PCM_16
9248,train,5,2.2021875,16000,1,PCM_16
9249,train,1,2.2689375,16000,1,PCM_16
9250,train,5,1.92875,16000,1,PCM_16
9251,train,0,2.002,16000,1,PCM_16
9252,train,1,1.8351875,16000,1,PCM_16
9253,test,-1,3.603625,16000,1,PCM_16
9254,test,-1,2.402375,16000,1,PCM_16
9255,train,2,2.7026875,16000,1,PCM_16
9256,test,-1,2.2355625,16000,1,PCM_16
9257,test,-1,3.470125,16000,1,PCM_16
9258,test,-1,4.07075,16000,1,PCM_16
9259,train,4,2.602625,16000,1,PCM_16
9260,train,2,2.8361875,16000,1,PCM_16
