file_id,corpus,pseudo_speaker
clip_09551,TESS,TESS_001
clip_09552,TESS,TESS_001
clip_09553,TESS,TESS_000
clip_09556,TESS,TESS_001
clip_09558,TESS,TESS_001
clip_09559,CREMA-D,CREMA-D_062
clip_09560,CREMA-D,CREMA-D_043
clip_09562,CREMA-D,CREMA-D_036
clip_09563,TESS,TESS_001
clip_09564,TESS,TESS_001
clip_09566,CREMA-D,CREMA-D_055
clip_09567,CREMA-D,CREMA-D_032
clip_09568,CREMA-D,CREMA-D_019
clip_09569,CREMA-D,CREMA-D_061
clip_09570,CREMA-D,CREMA-D_062
clip_09571,CREMA-D,CREMA-D_036
clip_09572,CREMA-D,CREMA-D_037
clip_09573,CREMA-D,CREMA-D_027
clip_09574,TESS,TESS_001
clip_09575,TESS,TESS_001
clip_09576,CREMA-D,CREMA-D_050
clip_09578,CREMA-D,CREMA-D_011
clip_09579,TESS,TESS_000
clip_09581,CREMA-D,CREMA-D_011
clip_09583,CREMA-D,CREMA-D_070
clip_09584,TESS,TESS_001
clip_09585,RAVDESS,RAVDESS_000
clip_09586,CREMA-D,CREMA-D_062
clip_09587,TESS,TESS_000
clip_09588,CREMA-D,CREMA-D_067
clip_09589,CREMA-D,CREMA-D_046
clip_09590,CREMA-D,CREMA-D_045
clip_09591,CREMA-D,CREMA-D_031
clip_09592,CREMA-D,CREMA-D_062
clip_09593,CREMA-D,CREMA-D_050
clip_09594,CREMA-D,CREMA-D_009
clip_09595,CREMA-D,CREMA-D_007
clip_09596,TESS,TESS_001
clip_09597,CREMA-D,CREMA-D_051
clip_09599,CREMA-D,CREMA-D_046
clip_09600,TESS,TESS_000
clip_09601,TESS,TESS_001
clip_09602,RAVDESS,RAVDESS_005
clip_09603,CREMA-D,CREMA-D_011
clip_09604,CREMA-D,CREMA-D_001
clip_09605,CREMA-D,CREMA-D_054
clip_09606,CREMA-D,CREMA-D_055
clip_09607,RAVDESS,RAVDESS_003
clip_09608,RAVDESS,RAVDESS_006
clip_09609,TESS,TESS_001
clip_09610,CREMA-D,CREMA-D_062
clip_09611,CREMA-D,CREMA-D_008
clip_09612,RAVDESS,RAVDESS_008
clip_09613,CREMA-D,CREMA-D_024
clip_09615,CREMA-D,CREMA-D_051
clip_09616,CREMA-D,CREMA-D_054
clip_09617,CREMA-D,CREMA-D_027
clip_09618,CREMA-D,CREMA-D_035
clip_09619,TESS,TESS_001
clip_09620,TESS,TESS_000
clip_09621,CREMA-D,CREMA-D_022
clip_09622,CREMA-D,CREMA-D_028
clip_09623,TESS,TESS_000
clip_09625,CREMA-D,CREMA-D_011
clip_09626,CREMA-D,CREMA-D_010
clip_09627,CREMA-D,CREMA-D_065
clip_09628,CREMA-D,CREMA-D_060
clip_09629,TESS,TESS_000
clip_09631,CREMA-D,CREMA-D_067
clip_09632,TESS,TESS_000
clip_09633,RAVDESS,RAVDESS_003
clip_09634,CREMA-D,CREMA-D_014
clip_09635,CREMA-D,CREMA-D_020
clip_09636,TESS,TESS_001
clip_09637,CREMA-D,CREMA-D_030
clip_09638,TESS,TESS_000
clip_09639,CREMA-D,CREMA-D_042
clip_09641,CREMA-D,CREMA-D_036
clip_09642,CREMA-D,CREMA-D_034
clip_09644,TESS,TESS_001
clip_09645,CREMA-D,CREMA-D_007
clip_09647,CREMA-D,CREMA-D_002
clip_09648,RAVDESS,RAVDESS_009
clip_09650,RAVDESS,RAVDESS_001
clip_09651,CREMA-D,CREMA-D_028
clip_09652,TESS,TESS_000
clip_09653,TESS,TESS_001
clip_09654,RAVDESS,RAVDESS_006
clip_09655,CREMA-D,CREMA-D_069
clip_09658,CREMA-D,CREMA-D_069
clip_09660,CREMA-D,CREMA-D_056
clip_09661,TESS,TESS_001
clip_09664,CREMA-D,CREMA-D_063
clip_09665,CREMA-D,CREMA-D_034
clip_09666,CREMA-D,CREMA-D_058
clip_09667,CREMA-D,CREMA-D_019
clip_09669,CREMA-D,CREMA-D_041
clip_09670,CREMA-D,CREMA-D_050
clip_09671,RAVDESS,RAVDESS_014
clip_09673,TESS,TESS_000
clip_09674,TESS,TESS_001
clip_09675,CREMA-D,CREMA-D_008
clip_09676,TESS,TESS_000
clip_09677,TESS,TESS_001
clip_09678,TESS,TESS_001
clip_09679,CREMA-D,CREMA-D_058
clip_09680,CREMA-D,CREMA-D_017
clip_09681,CREMA-D,CREMA-D_009
clip_09682,TESS,TESS_001
clip_09685,TESS,TESS_001
clip_09686,CREMA-D,CREMA-D_060
clip_09688,CREMA-D,CREMA-D_050
clip_09689,CREMA-D,CREMA-D_006
clip_09690,CREMA-D,CREMA-D_071
clip_09691,CREMA-D,CREMA-D_008
clip_09692,CREMA-D,CREMA-D_030
clip_09694,TESS,TESS_000
clip_09696,CREMA-D,CREMA-D_032
clip_09697,CREMA-D,CREMA-D_059
clip_09699,CREMA-D,CREMA-D_047
clip_09700,CREMA-D,CREMA-D_012
clip_09701,RAVDESS,RAVDESS_017
clip_09702,CREMA-D,CREMA-D_017
clip_09703,TESS,TESS_000
clip_09705,CREMA-D,CREMA-D_062
clip_09706,CREMA-D,CREMA-D_000
clip_09707,CREMA-D,CREMA-D_022
clip_09708,TESS,TESS_001
clip_09709,CREMA-D,CREMA-D_054
clip_09711,TESS,TESS_001
clip_09712,TESS,TESS_000
clip_09713,CREMA-D,CREMA-D_041
clip_09714,CREMA-D,CREMA-D_016
clip_09715,TESS,TESS_000
clip_09716,CREMA-D,CREMA-D_062
clip_09717,CREMA-D,CREMA-D_019
clip_09718,CREMA-D,CREMA-D_028
clip_09719,CREMA-D,CREMA-D_030
clip_09720,TESS,TESS_000
clip_09721,CREMA-D,CREMA-D_002
clip_09722,CREMA-D,CREMA-D_004
clip_09723,TESS,TESS_000
clip_09724,CREMA-D,CREMA-D_000
clip_09725,TESS,TESS_001
clip_09726,RAVDESS,RAVDESS_006
clip_09727,CREMA-D,CREMA-D_059
clip_09728,TESS,TESS_001
clip_09729,CREMA-D,CREMA-D_055
clip_09731,RAVDESS,RAVDESS_014
clip_09732,CREMA-D,CREMA-D_023
clip_09733,TESS,TESS_001
clip_09734,CREMA-D,CREMA-D_066
clip_09735,CREMA-D,CREMA-D_021
clip_09737,CREMA-D,CREMA-D_033
clip_09738,CREMA-D,CREMA-D_050
clip_09739,TESS,TESS_000
clip_09740,CREMA-D,CREMA-D_005
clip_09741,CREMA-D,CREMA-D_067
clip_09742,CREMA-D,CREMA-D_071
clip_09743,CREMA-D,CREMA-D_019
clip_09744,RAVDESS,RAVDESS_017
clip_09745,TESS,TESS_001
clip_09746,TESS,TESS_001
clip_09747,RAVDESS,RAVDESS_019
clip_09748,CREMA-D,CREMA-D_008
clip_09749,TESS,TESS_000
clip_09750,CREMA-D,CREMA-D_032
clip_09751,TESS,TESS_001
clip_09752,TESS,TESS_000
clip_09753,TESS,TESS_000
clip_09754,CREMA-D,CREMA-D_044
clip_09755,RAVDESS,RAVDESS_001
clip_09756,TESS,TESS_001
clip_09758,CREMA-D,CREMA-D_040
clip_09760,TESS,TESS_001
clip_09761,CREMA-D,CREMA-D_071
clip_09762,RAVDESS,RAVDESS_003
clip_09764,CREMA-D,CREMA-D_055
clip_09765,TESS,TESS_000
clip_09766,CREMA-D,CREMA-D_032
clip_09767,RAVDESS,RAVDESS_003
clip_09768,UNKNOWN,UNKNOWN_pool
clip_09769,CREMA-D,CREMA-D_068
clip_09770,CREMA-D,CREMA-D_050
clip_09771,TESS,TESS_000
clip_09772,CREMA-D,CREMA-D_069
clip_09773,TESS,TESS_000
clip_09774,CREMA-D,CREMA-D_060
clip_09775,TESS,TESS_001
clip_09776,CREMA-D,CREMA-D_038
clip_09777,CREMA-D,CREMA-D_011
clip_09778,TESS,TESS_001
clip_09779,TESS,TESS_001
clip_09780,TESS,TESS_001
clip_09782,CREMA-D,CREMA-D_067
clip_09783,CREMA-D,CREMA-D_057
clip_09784,CREMA-D,CREMA-D_012
clip_09785,CREMA-D,CREMA-D_059
clip_09786,CREMA-D,CREMA-D_058
clip_09787,TESS,TESS_000
clip_09788,CREMA-D,CREMA-D_058
clip_09790,CREMA-D,CREMA-D_007
clip_09791,CREMA-D,CREMA-D_007
clip_09792,TESS,TESS_001
clip_09793,CREMA-D,CREMA-D_060
clip_09794,CREMA-D,CREMA-D_055
clip_09795,TESS,TESS_000
clip_09796,CREMA-D,CREMA-D_024
clip_09797,CREMA-D,CREMA-D_064
clip_09798,TESS,TESS_000
clip_09799,CREMA-D,CREMA-D_010
clip_09801,CREMA-D,CREMA-D_024
clip_09803,CREMA-D,CREMA-D_050
clip_09805,CREMA-D,CREMA-D_029
clip_09806,CREMA-D,CREMA-D_027
clip_09808,CREMA-D,CREMA-D_060
clip_09809,TESS,TESS_001
clip_09810,CREMA-D,CREMA-D_008
clip_09811,CREMA-D,CREMA-D_057
clip_09812,RAVDESS,RAVDESS_006
clip_09813,TESS,TESS_001
clip_09814,CREMA-D,CREMA-D_023
clip_09815,TESS,TESS_000
clip_09816,CREMA-D,CREMA-D_045
clip_09817,TESS,TESS_001
clip_09818,CREMA-D,CREMA-D_060
clip_09819,RAVDESS,RAVDESS_009
clip_09820,CREMA-D,CREMA-D_022
clip_09821,CREMA-D,CREMA-D_014
clip_09822,TESS,TESS_000
clip_09823,CREMA-D,CREMA-D_014
clip_09824,RAVDESS,RAVDESS_000
clip_09825,TESS,TESS_000
clip_09826,RAVDESS,RAVDESS_015
clip_09827,CREMA-D,CREMA-D_050
clip_09828,RAVDESS,RAVDESS_017
clip_09829,CREMA-D,CREMA-D_004
clip_09830,CREMA-D,CREMA-D_035
clip_09831,CREMA-D,CREMA-D_061
clip_09832,CREMA-D,CREMA-D_042
clip_09833,CREMA-D,CREMA-D_029
clip_09834,CREMA-D,CREMA-D_039
clip_09835,TESS,TESS_001
clip_09837,CREMA-D,CREMA-D_020
clip_09838,CREMA-D,CREMA-D_010
clip_09839,TESS,TESS_000
clip_09840,TESS,TESS_001
clip_09841,CREMA-D,CREMA-D_051
clip_09842,CREMA-D,CREMA-D_024
clip_09844,CREMA-D,CREMA-D_032
clip_09845,RAVDESS,RAVDESS_018
clip_09847,CREMA-D,CREMA-D_062
clip_09848,RAVDESS,RAVDESS_013
clip_09849,CREMA-D,CREMA-D_037
clip_09851,UNKNOWN,UNKNOWN_pool
clip_09852,CREMA-D,CREMA-D_038
clip_09853,CREMA-D,CREMA-D_037
clip_09854,CREMA-D,CREMA-D_015
clip_09856,RAVDESS,RAVDESS_016
clip_09857,RAVDESS,RAVDESS_016
clip_09859,RAVDESS,RAVDESS_016
clip_09860,TESS,TESS_001
clip_09861,TESS,TESS_000
clip_09862,UNKNOWN,UNKNOWN_pool
clip_09863,TESS,TESS_001
clip_09864,CREMA-D,CREMA-D_029
clip_09865,CREMA-D,CREMA-D_014
clip_09867,RAVDESS,RAVDESS_013
clip_09868,CREMA-D,CREMA-D_034
clip_09869,TESS,TESS_000
clip_09870,CREMA-D,CREMA-D_040
clip_09871,UNKNOWN,UNKNOWN_pool
clip_09872,TESS,TESS_000
clip_09873,TESS,TESS_001
clip_09874,CREMA-D,CREMA-D_005
clip_09875,CREMA-D,CREMA-D_014
clip_09876,CREMA-D,CREMA-D_037
clip_09877,RAVDESS,RAVDESS_007
clip_09878,CREMA-D,CREMA-D_016
clip_09879,TESS,TESS_000
clip_09880,CREMA-D,CREMA-D_022
clip_09881,CREMA-D,CREMA-D_071
clip_09882,TESS,TESS_000
clip_09884,CREMA-D,CREMA-D_014
clip_09885,CREMA-D,CREMA-D_053
clip_09886,CREMA-D,CREMA-D_065
clip_09887,RAVDESS,RAVDESS_004
clip_09888,CREMA-D,CREMA-D_036
clip_09889,TESS,TESS_000
clip_09891,CREMA-D,CREMA-D_068
clip_09892,TESS,TESS_000
clip_09894,CREMA-D,CREMA-D_061
clip_09895,RAVDESS,RAVDESS_011
clip_09896,RAVDESS,RAVDESS_011
clip_09897,CREMA-D,CREMA-D_048
clip_09899,TESS,TESS_000
clip_09901,CREMA-D,CREMA-D_026
clip_09902,CREMA-D,CREMA-D_001
clip_09903,CREMA-D,CREMA-D_017
clip_09904,CREMA-D,CREMA-D_004
clip_09905,CREMA-D,CREMA-D_007
clip_09908,TESS,TESS_001
clip_09909,CREMA-D,CREMA-D_048
clip_09911,TESS,TESS_000
clip_09912,RAVDESS,RAVDESS_012
clip_09913,CREMA-D,CREMA-D_052
clip_09914,CREMA-D,CREMA-D_054
clip_09915,CREMA-D,CREMA-D_048
clip_09916,CREMA-D,CREMA-D_050
clip_09918,CREMA-D,CREMA-D_069
clip_09919,CREMA-D,CREMA-D_068
clip_09920,TESS,TESS_001
clip_09921,CREMA-D,CREMA-D_020
clip_09922,CREMA-D,CREMA-D_001
clip_09923,CREMA-D,CREMA-D_006
clip_09924,TESS,TESS_000
clip_09925,TESS,TESS_001
clip_09926,CREMA-D,CREMA-D_027
clip_09927,TESS,TESS_001
clip_09928,TESS,TESS_000
clip_09929,CREMA-D,CREMA-D_032
clip_09930,CREMA-D,CREMA-D_033
clip_09931,CREMA-D,CREMA-D_028
clip_09932,CREMA-D,CREMA-D_045
clip_09934,TESS,TESS_001
clip_09935,CREMA-D,CREMA-D_063
clip_09936,CREMA-D,CREMA-D_063
clip_09937,CREMA-D,CREMA-D_056
clip_09939,CREMA-D,CREMA-D_049
clip_09940,TESS,TESS_001
clip_09942,TESS,TESS_000
clip_09943,TESS,TESS_001
clip_09944,TESS,TESS_000
clip_09945,CREMA-D,CREMA-D_067
clip_09946,CREMA-D,CREMA-D_051
clip_09948,CREMA-D,CREMA-D_071
clip_09950,TESS,TESS_001
clip_09951,TESS,TESS_000
clip_09952,TESS,TESS_000
clip_09953,CREMA-D,CREMA-D_060
clip_09954,CREMA-D,CREMA-D_017
clip_09955,TESS,TESS_001
clip_09956,CREMA-D,CREMA-D_027
clip_09957,CREMA-D,CREMA-D_024
clip_09958,CREMA-D,CREMA-D_013
clip_09959,CREMA-D,CREMA-D_063
clip_09960,CREMA-D,CREMA-D_002
clip_09961,CREMA-D,CREMA-D_041
clip_09962,TESS,TESS_001
clip_09963,TESS,TESS_001
clip_09964,CREMA-D,CREMA-D_054
clip_09966,TESS,TESS_001
clip_09968,CREMA-D,CREMA-D_065
clip_09969,CREMA-D,CREMA-D_002
clip_09970,TESS,TESS_000
clip_09971,TESS,TESS_001
clip_09972,CREMA-D,CREMA-D_010
clip_09973,CREMA-D,CREMA-D_029
clip_09974,CREMA-D,CREMA-D_061
clip_09975,RAVDESS,RAVDESS_009
clip_09977,CREMA-D,CREMA-D_016
clip_09978,TESS,TESS_001
clip_09980,CREMA-D,CREMA-D_043
clip_09981,TESS,TESS_000
clip_09982,TESS,TESS_001
clip_09983,CREMA-D,CREMA-D_031
clip_09984,CREMA-D,CREMA-D_042
clip_09985,TESS,TESS_000
clip_09987,CREMA-D,CREMA-D_060
clip_09988,CREMA-D,CREMA-D_060
clip_09991,CREMA-D,CREMA-D_047
clip_09992,RAVDESS,RAVDESS_002
clip_09994,TESS,TESS_000
clip_09995,TESS,TESS_000
clip_09996,CREMA-D,CREMA-D_051
clip_09997,CREMA-D,CREMA-D_026
clip_09998,CREMA-D,CREMA-D_020
clip_09999,CREMA-D,CREMA-D_069
clip_10000,RAVDESS,RAVDESS_011
clip_10002,CREMA-D,CREMA-D_067
clip_10003,CREMA-D,CREMA-D_033
clip_10004,TESS,TESS_001
clip_10005,CREMA-D,CREMA-D_066
clip_10006,RAVDESS,RAVDESS_005
clip_10007,TESS,TESS_001
clip_10008,CREMA-D,CREMA-D_034
clip_10009,CREMA-D,CREMA-D_018
clip_10010,TESS,TESS_000
clip_10011,CREMA-D,CREMA-D_060
clip_10014,CREMA-D,CREMA-D_065
clip_10015,RAVDESS,RAVDESS_007
clip_10016,CREMA-D,CREMA-D_042
clip_10017,CREMA-D,CREMA-D_028
clip_10018,CREMA-D,CREMA-D_049
clip_10019,CREMA-D,CREMA-D_059
clip_10020,TESS,TESS_000
clip_10021,CREMA-D,CREMA-D_034
clip_10023,TESS,TESS_001
clip_10024,TESS,TESS_001
clip_10025,TESS,TESS_000
clip_10026,CREMA-D,CREMA-D_030
clip_10029,CREMA-D,CREMA-D_017
clip_10030,CREMA-D,CREMA-D_027
clip_10031,TESS,TESS_000
clip_10033,CREMA-D,CREMA-D_022
clip_10034,CREMA-D,CREMA-D_059
clip_10037,CREMA-D,CREMA-D_007
clip_10038,CREMA-D,CREMA-D_021
clip_10040,CREMA-D,CREMA-D_019
clip_10041,CREMA-D,CREMA-D_067
clip_10042,RAVDESS,RAVDESS_008
clip_10043,TESS,TESS_000
clip_10044,CREMA-D,CREMA-D_052
clip_10045,TESS,TESS_001
clip_10046,RAVDESS,RAVDESS_011
clip_10047,TESS,TESS_001
clip_10048,RAVDESS,RAVDESS_006
clip_10049,TESS,TESS_000
clip_10050,TESS,TESS_001
clip_10051,CREMA-D,CREMA-D_036
clip_10052,TESS,TESS_000
clip_10053,CREMA-D,CREMA-D_034
clip_10054,TESS,TESS_000
clip_10055,CREMA-D,CREMA-D_004
clip_10056,RAVDESS,RAVDESS_017
clip_10057,CREMA-D,CREMA-D_042
clip_10058,CREMA-D,CREMA-D_004
clip_10059,CREMA-D,CREMA-D_067
clip_10061,CREMA-D,CREMA-D_018
clip_10062,TESS,TESS_001
clip_10063,CREMA-D,CREMA-D_014
clip_10064,UNKNOWN,UNKNOWN_pool
clip_10065,RAVDESS,RAVDESS_007
clip_10066,TESS,TESS_001
clip_10067,CREMA-D,CREMA-D_002
clip_10068,CREMA-D,CREMA-D_066
clip_10069,CREMA-D,CREMA-D_019
clip_10071,CREMA-D,CREMA-D_003
clip_10072,CREMA-D,CREMA-D_023
clip_10073,CREMA-D,CREMA-D_029
clip_10074,TESS,TESS_001
clip_10075,CREMA-D,CREMA-D_065
clip_10076,CREMA-D,CREMA-D_034
clip_10077,CREMA-D,CREMA-D_008
clip_10079,RAVDESS,RAVDESS_011
clip_10080,CREMA-D,CREMA-D_001
clip_10081,TESS,TESS_001
clip_10082,RAVDESS,RAVDESS_004
clip_10083,TESS,TESS_000
clip_10084,CREMA-D,CREMA-D_013
clip_10085,TESS,TESS_000
clip_10086,RAVDESS,RAVDESS_015
clip_10088,CREMA-D,CREMA-D_001
clip_10089,TESS,TESS_000
clip_10090,TESS,TESS_000
clip_10091,TESS,TESS_001
clip_10092,TESS,TESS_001
clip_10094,CREMA-D,CREMA-D_049
clip_10095,CREMA-D,CREMA-D_033
clip_10096,TESS,TESS_001
clip_10097,CREMA-D,CREMA-D_002
clip_10098,CREMA-D,CREMA-D_004
clip_10099,CREMA-D,CREMA-D_006
clip_10100,CREMA-D,CREMA-D_016
clip_10103,RAVDESS,RAVDESS_009
clip_10105,CREMA-D,CREMA-D_033
clip_10106,CREMA-D,CREMA-D_053
clip_10107,CREMA-D,CREMA-D_070
clip_10109,CREMA-D,CREMA-D_050
clip_10111,TESS,TESS_000
clip_10112,CREMA-D,CREMA-D_028
clip_10113,CREMA-D,CREMA-D_042
clip_10114,TESS,TESS_001
clip_10115,CREMA-D,CREMA-D_048
clip_10116,TESS,TESS_001
clip_10117,CREMA-D,CREMA-D_040
clip_10118,CREMA-D,CREMA-D_045
clip_10119,CREMA-D,CREMA-D_056
clip_10120,TESS,TESS_001
clip_10121,CREMA-D,CREMA-D_038
clip_10122,TESS,TESS_001
clip_10123,TESS,TESS_000
clip_10126,CREMA-D,CREMA-D_014
clip_10127,CREMA-D,CREMA-D_053
clip_10129,CREMA-D,CREMA-D_006
clip_10130,CREMA-D,CREMA-D_002
clip_10131,TESS,TESS_000
clip_10132,CREMA-D,CREMA-D_058
clip_10134,CREMA-D,CREMA-D_016
clip_10135,CREMA-D,CREMA-D_064
clip_10136,TESS,TESS_000
clip_10138,CREMA-D,CREMA-D_036
clip_10139,TESS,TESS_001
clip_10140,CREMA-D,CREMA-D_044
clip_10141,RAVDESS,RAVDESS_012
clip_10142,TESS,TESS_000
clip_10143,TESS,TESS_000
clip_10145,TESS,TESS_000
clip_10147,TESS,TESS_000
clip_10148,CREMA-D,CREMA-D_054
clip_10149,TESS,TESS_001
clip_10150,CREMA-D,CREMA-D_064
clip_10151,RAVDESS,RAVDESS_018
clip_10154,CREMA-D,CREMA-D_048
clip_10155,TESS,TESS_000
clip_10156,CREMA-D,CREMA-D_059
clip_10157,CREMA-D,CREMA-D_033
clip_10159,CREMA-D,CREMA-D_014
clip_10160,CREMA-D,CREMA-D_015
clip_10161,CREMA-D,CREMA-D_024
clip_10162,CREMA-D,CREMA-D_010
clip_10163,CREMA-D,CREMA-D_010
clip_10164,CREMA-D,CREMA-D_060
clip_10165,CREMA-D,CREMA-D_068
clip_10166,CREMA-D,CREMA-D_007
clip_10167,TESS,TESS_000
clip_10168,CREMA-D,CREMA-D_045
clip_10169,RAVDESS,RAVDESS_019
clip_10170,TESS,TESS_000
clip_10171,CREMA-D,CREMA-D_009
clip_10172,CREMA-D,CREMA-D_063
clip_10173,CREMA-D,CREMA-D_026
clip_10174,CREMA-D,CREMA-D_015
clip_10175,CREMA-D,CREMA-D_071
clip_10176,CREMA-D,CREMA-D_009
clip_10178,CREMA-D,CREMA-D_018
clip_10179,CREMA-D,CREMA-D_038
clip_10180,CREMA-D,CREMA-D_020
clip_10181,CREMA-D,CREMA-D_059
clip_10182,RAVDESS,RAVDESS_002
clip_10183,CREMA-D,CREMA-D_025
clip_10185,CREMA-D,CREMA-D_062
clip_10187,CREMA-D,CREMA-D_022
clip_10190,TESS,TESS_000
clip_10191,CREMA-D,CREMA-D_006
clip_10192,CREMA-D,CREMA-D_059
clip_10194,TESS,TESS_000
clip_10195,CREMA-D,CREMA-D_036
clip_10196,CREMA-D,CREMA-D_010
clip_10197,TESS,TESS_000
clip_10198,CREMA-D,CREMA-D_033
clip_10200,CREMA-D,CREMA-D_033
clip_10201,CREMA-D,CREMA-D_021
clip_10202,TESS,TESS_000
clip_10203,CREMA-D,CREMA-D_058
clip_10206,CREMA-D,CREMA-D_022
clip_10207,CREMA-D,CREMA-D_053
clip_10208,CREMA-D,CREMA-D_051
clip_10209,TESS,TESS_000
clip_10210,RAVDESS,RAVDESS_006
clip_10211,CREMA-D,CREMA-D_030
clip_10212,TESS,TESS_000
clip_10213,CREMA-D,CREMA-D_020
clip_10214,UNKNOWN,UNKNOWN_pool
clip_10215,CREMA-D,CREMA-D_010
clip_10216,TESS,TESS_000
clip_10217,CREMA-D,CREMA-D_056
clip_10218,CREMA-D,CREMA-D_016
clip_10219,TESS,TESS_000
clip_10220,CREMA-D,CREMA-D_023
clip_10221,CREMA-D,CREMA-D_045
clip_10223,CREMA-D,CREMA-D_031
clip_10224,TESS,TESS_000
clip_10225,CREMA-D,CREMA-D_037
clip_10226,TESS,TESS_001
clip_10227,TESS,TESS_001
clip_10228,RAVDESS,RAVDESS_001
clip_10229,RAVDESS,RAVDESS_000
clip_10230,CREMA-D,CREMA-D_065
clip_10231,CREMA-D,CREMA-D_045
clip_10232,CREMA-D,CREMA-D_027
clip_10233,CREMA-D,CREMA-D_039
clip_10235,CREMA-D,CREMA-D_015
clip_10236,TESS,TESS_001
clip_10237,CREMA-D,CREMA-D_012
clip_10239,TESS,TESS_001
clip_10240,CREMA-D,CREMA-D_043
clip_10241,CREMA-D,CREMA-D_021
clip_10242,CREMA-D,CREMA-D_016
clip_10244,CREMA-D,CREMA-D_006
clip_10245,TESS,TESS_001
clip_10246,TESS,TESS_001
clip_10248,RAVDESS,RAVDESS_018
clip_10249,CREMA-D,CREMA-D_018
clip_10250,CREMA-D,CREMA-D_051
clip_10251,CREMA-D,CREMA-D_000
clip_10253,CREMA-D,CREMA-D_037
clip_10256,TESS,TESS_000
clip_10257,TESS,TESS_001
clip_10258,TESS,TESS_001
clip_10259,CREMA-D,CREMA-D_071
clip_10260,TESS,TESS_000
clip_10262,CREMA-D,CREMA-D_037
clip_10263,CREMA-D,CREMA-D_069
clip_10264,CREMA-D,CREMA-D_070
clip_10265,CREMA-D,CREMA-D_016
clip_10266,TESS,TESS_000
clip_10267,CREMA-D,CREMA-D_002
clip_10268,TESS,TESS_001
clip_10269,UNKNOWN,UNKNOWN_pool
clip_10270,CREMA-D,CREMA-D_031
clip_10271,CREMA-D,CREMA-D_018
clip_10272,CREMA-D,CREMA-D_015
clip_10273,CREMA-D,CREMA-D_033
clip_10274,CREMA-D,CREMA-D_002
clip_10275,CREMA-D,CREMA-D_037
clip_10277,TESS,TESS_000
clip_10279,CREMA-D,CREMA-D_042
clip_10280,CREMA-D,CREMA-D_043
clip_10281,RAVDESS,RAVDESS_007
clip_10282,CREMA-D,CREMA-D_045
clip_10284,TESS,TESS_000
clip_10285,TESS,TESS_000
clip_10286,TESS,TESS_000
clip_10287,CREMA-D,CREMA-D_051
clip_10288,TESS,TESS_000
clip_10289,CREMA-D,CREMA-D_032
clip_10290,CREMA-D,CREMA-D_006
clip_10292,RAVDESS,RAVDESS_016
clip_10293,CREMA-D,CREMA-D_002
clip_10294,CREMA-D,CREMA-D_007
clip_10295,TESS,TESS_000
clip_10296,TESS,TESS_000
clip_10297,RAVDESS,RAVDESS_016
clip_10298,CREMA-D,CREMA-D_049
clip_10299,CREMA-D,CREMA-D_033
clip_10300,TESS,TESS_000
clip_10301,CREMA-D,CREMA-D_054
clip_10303,CREMA-D,CREMA-D_028
clip_10304,CREMA-D,CREMA-D_034
clip_10305,CREMA-D,CREMA-D_065
clip_10306,UNKNOWN,UNKNOWN_pool
clip_10307,CREMA-D,CREMA-D_064
clip_10308,TESS,TESS_000
clip_10309,RAVDESS,RAVDESS_015
clip_10311,CREMA-D,CREMA-D_023
clip_10312,CREMA-D,CREMA-D_006
clip_10313,CREMA-D,CREMA-D_015
clip_10314,CREMA-D,CREMA-D_010
clip_10315,CREMA-D,CREMA-D_068
clip_10316,RAVDESS,RAVDESS_000
clip_10317,CREMA-D,CREMA-D_004
clip_10318,TESS,TESS_000
clip_10319,CREMA-D,CREMA-D_052
clip_10320,CREMA-D,CREMA-D_048
clip_10321,TESS,TESS_000
clip_10323,CREMA-D,CREMA-D_030
clip_10324,CREMA-D,CREMA-D_059
clip_10325,CREMA-D,CREMA-D_053
clip_10326,CREMA-D,CREMA-D_001
clip_10327,CREMA-D,CREMA-D_064
clip_10328,CREMA-D,CREMA-D_026
clip_10329,CREMA-D,CREMA-D_066
clip_10330,CREMA-D,CREMA-D_060
clip_10331,CREMA-D,CREMA-D_047
clip_10332,TESS,TESS_001
clip_10333,CREMA-D,CREMA-D_069
clip_10334,CREMA-D,CREMA-D_005
clip_10335,CREMA-D,CREMA-D_005
clip_10336,TESS,TESS_001
clip_10337,TESS,TESS_000
clip_10338,CREMA-D,CREMA-D_017
clip_10340,RAVDESS,RAVDESS_007
clip_10341,CREMA-D,CREMA-D_060
clip_10342,RAVDESS,RAVDESS_017
clip_10343,CREMA-D,CREMA-D_040
clip_10344,CREMA-D,CREMA-D_071
clip_10346,CREMA-D,CREMA-D_001
clip_10347,RAVDESS,RAVDESS_014
clip_10348,CREMA-D,CREMA-D_045
clip_10350,CREMA-D,CREMA-D_060
clip_10351,CREMA-D,CREMA-D_002
clip_10352,RAVDESS,RAVDESS_002
clip_10353,CREMA-D,CREMA-D_063
clip_10354,CREMA-D,CREMA-D_067
clip_10355,RAVDESS,RAVDESS_018
clip_10356,CREMA-D,CREMA-D_032
clip_10357,CREMA-D,CREMA-D_054
clip_10358,TESS,TESS_001
clip_10359,CREMA-D,CREMA-D_020
clip_10360,CREMA-D,CREMA-D_011
clip_10361,CREMA-D,CREMA-D_043
clip_10362,TESS,TESS_001
clip_10363,CREMA-D,CREMA-D_067
clip_10364,TESS,TESS_001
clip_10365,CREMA-D,CREMA-D_065
clip_10366,TESS,TESS_001
